name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ljubljana,2022-08-06T19:00:00,23.9,23.9,22,89.11,0,0,,0,0,20.2,5.6,183,1018,89,10,21,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-06T20:00:00,26.5,26.5,15.9,52.3,0.1,100,rain,0,0,21.5,10.7,77,1016,82,42.3,5,0,0,,"Rain, Partially cloudy",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-06T21:00:00,21.1,21.1,20.2,94.65,0,0,,0,0,14.4,4,357,1018.1,85.1,10.6,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-06T22:00:00,21,21,19.4,90.98,0,0,,0,0,20.2,2.3,98,1019,85,10.6,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-06T23:00:00,24.2,24.2,16.9,63.77,0,0,,0,0,10.7,0.1,298,1017.6,99.7,64.6,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T00:00:00,20,20,18.7,92.33,0,0,,0,0,22,3.6,20,1019.1,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T01:00:00,19.1,19.1,17.9,92.46,0,0,,0,0,25.2,3.7,31,1019.9,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T02:00:00,21.5,21.5,14.6,64.73,0,0,,0,0,14.4,3.7,129,1018.8,50,69.3,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T03:00:00,19.1,19.1,16.1,82.87,0,0,,0,0,25.2,3.8,129,1019.9,51.5,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T04:00:00,18.1,18.1,16.1,88.11,0,0,,0,0,23.4,5.4,137,1020,51.5,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,LJLJ,11231099999"
Ljubljana,2022-08-07T05:00:00,19.4,19.4,14.2,71.83,0,0,,0,0,14.3,7.2,149,1019.2,34,64.6,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T06:00:00,16.2,16.2,14.9,92.37,0,0,,0,0,22,2.7,106,1019.9,89.1,10.6,5,0,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T07:00:00,17.9,17.9,14,78.16,0,0,,0,0,18.7,3.8,118,1020.9,85.2,10.6,46,0.2,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T08:00:00,20.2,20.2,13.9,66.93,0.002,100,rain,0,0,10.8,3.8,138,1020.2,52,29.9,69,0.2,1,,"Rain, Partially cloudy",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T09:00:00,19.7,19.7,14.8,73.16,0,0,,0,0,25.6,2.6,73,1020.9,99,10.6,142,0.5,1,,Overcast,cloudy,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T10:00:00,19.7,19.7,14.1,69.94,0.122,100,rain,0,0,25.6,2.7,75,1020.9,89.1,10.6,366,1.3,4,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T11:00:00,21.9,21.9,13.7,59.52,0,0,,0,0,17.9,3.6,159,1019.4,90,30.1,279,1,3,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T12:00:00,21.6,21.6,14.9,65.47,0.184,100,rain,0,0,31.3,4,44,1020,89.1,10.6,353,1.3,4,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T13:00:00,22.6,22.6,14.8,61.4,0,0,,0,0,35.3,2.7,64,1019.9,89.1,10.6,575,2.1,6,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T14:00:00,24.9,24.9,13.7,49.6,0,0,,0,0,18,10.6,316,1017.6,90.2,25,513,1.8,5,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T15:00:00,25.3,25.3,14,49.5,0,0,,0,0,35.6,7.2,125,1018.9,89.1,10.6,195,0.7,2,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T16:00:00,24.5,24.5,13.2,49.39,0,0,,0,0,35.3,11.8,114,1018,89,10,255,0.9,3,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T17:00:00,26,26,13.2,45.04,0,0,,0,0,21.6,14.4,80,1016.1,100,59.6,174,0.6,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T18:00:00,24.5,24.5,14.1,52.53,0,0,,0,0,34.2,14.6,111,1017.9,89,10,105,0.4,1,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T19:00:00,23.6,23.6,13.3,52.48,0,0,,0,0,32.4,11.5,114,1018,89,10,49,0.2,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T20:00:00,24.9,24.9,13.4,48.73,0.002,100,rain,0,0,14.5,7.2,80,1016.4,99.9,54.7,11,0,0,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-07T21:00:00,22.5,22.5,14.1,59.11,0,0,,0,0,24.1,10.1,102,1018,87.6,10.3,5,0,0,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,E3154,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T22:00:00,22.4,22.4,14.2,59.65,0,0,,0,0,16.9,5.2,65,1019,89.1,10.3,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-07T23:00:00,23.9,23.9,12.9,50.05,0,0,,0,0,14.4,10.7,81,1017.4,99.9,64.5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-08T00:00:00,21.7,21.7,15,65.63,0,0,,0,0,16.9,4,41,1019,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-08T01:00:00,19.9,19.9,15.8,77.18,0,0,,0,0,12.2,4,27,1018.1,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,LJLJ,11231099999"
Ljubljana,2022-08-08T02:00:00,23,23,11.7,48.97,0,0,,0,0,14.3,3.6,100,1017.2,100,64.5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-08T03:00:00,19.7,19.7,14.9,74.02,0,0,,0,0,9,3.9,284,1018.1,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-08T04:00:00,19.4,19.4,14.1,71.39,0.015,100,rain,0,0,10.4,2.4,143,1018.1,89,10,,,,,"Rain, Partially cloudy",rain,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-08T05:00:00,22.2,22.2,11.9,52.08,0,0,,0,0,14.4,7.1,90,1017.5,90,64.3,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-08T06:00:00,18.4,18.4,15.7,84.1,0,0,,0,0,13.7,3.8,73,1019,89.7,10.7,7,0,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,11232099999,C7200,14012099999,LJLJ"
Ljubljana,2022-08-08T07:00:00,18.4,18.4,15.7,84.34,0,0,,0,0,14,2.2,345,1019,89.7,10.7,16,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T08:00:00,21.9,21.9,11.7,52.37,0,0,,0,0,17.8,7.1,80,1018.6,90.3,29.8,30,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-08T09:00:00,18.9,18.9,14.8,76.89,0,0,,0,0,22,2.4,80,1020,89.7,10.3,39,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T10:00:00,20,20,13,64.21,0,0,,0,0,32.8,0.8,24,1020,89.7,10.3,146,0.5,1,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T11:00:00,24.2,24.2,12.2,47.08,0,0,,0,0,25,14.2,89,1018.9,90,30,243,0.9,2,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-08T12:00:00,21.6,21.6,14,61.82,0,0,,0,0,23.4,2,20,1020.1,89.1,10.6,272,1,3,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-08T13:00:00,22.3,22.3,13,55.66,0,0,,0,0,30.2,8.9,81,1020,88.4,10.7,244,0.9,2,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T14:00:00,23,23,13.4,54.88,0,0,,0,0,20.1,8.8,82,1018.4,93.2,24.4,469,1.7,5,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14006099999,14012099999,14112099999"
Ljubljana,2022-08-08T15:00:00,23.6,23.6,13.1,51.69,0,0,,0,0,30.2,5.4,61,1019,86.4,10.7,420,1.5,4,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T16:00:00,24,24,14,53.56,0,0,,0,0,28.1,10.4,99,1019,89,10,265,1,3,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T17:00:00,26.4,26.4,12.4,41.8,0,0,,0,0,25.2,14.3,70,1017.4,99.9,54.7,153,0.6,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-08T18:00:00,22.6,22.6,13.1,54.82,0,0,,0,0,29.2,7,138,1019.9,89,10,39,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T19:00:00,22.2,22.2,13,55.83,0,0,,0,0,29.2,5.5,82,1020,89,10,49,0.2,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T20:00:00,24.4,24.4,11.7,44.9,0,0,,0,0,25.1,10.9,100,1019.4,100,54.7,9,0,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-08T21:00:00,20.8,20.8,12.1,57.58,0,0,,0,0,24.1,7.2,114,1021,89.7,10.7,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T22:00:00,20.5,20.5,13.8,65.31,0,0,,0,0,19.1,3.8,61,1021.1,89.7,10.7,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-08T23:00:00,22.7,22.7,11.2,48.21,0,0,,0,0,17.9,3.6,138,1020.4,100,59.5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-09T00:00:00,18.9,18.9,14.8,77.2,0,0,,0,0,20.5,2.3,109,1022,89,10,,,,,Partially cloudy,partly-cloudy-night,"14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-09T01:00:00,18.2,18.2,14.8,80.82,0,0,,0,0,21.2,4,82,1022.1,99.6,10,,,,,Overcast,cloudy,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-09T02:00:00,21,21,11.2,53.5,0,0,,0,0,10.8,3.6,140,1021.5,99.9,69.4,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-09T03:00:00,17.2,17.2,13.9,81.31,0,0,,0,0,22,3.7,303,1022.1,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-09T04:00:00,17,17,13.8,81.85,0,0,,0,0,18.7,2,253,1023,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-09T05:00:00,19.4,19.4,11.2,58.99,0,0,,0,0,14.3,3.6,118,1021.7,90,69.4,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-09T06:00:00,15.1,15.1,11.8,80.93,0,0,,0,0,14,5.1,273,1022.1,32.2,10.3,5,0,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T07:00:00,16,16,13.5,85.34,0,0,,0,0,10.4,2.2,344,1023,31.6,10.3,111,0.4,1,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T08:00:00,20.4,20.4,11.7,57.2,0,0,,0,0,10.9,3.6,3,1021.9,49.9,40,257,0.9,3,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-09T09:00:00,19.5,19.5,12.7,64.6,0,0,,0,0,16.6,2.2,248,1023,30.9,10.3,489,1.8,5,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T10:00:00,21,21,11,52.9,0,0,,0,0,20.2,3.5,78,1022.1,31.5,10.3,626,2.3,6,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-09T11:00:00,21.9,21.9,11.2,50.58,0,0,,0,0,23.6,8.4,107,1020.7,10,47.6,766,2.8,8,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14006099999,14012099999,14112099999"
Ljubljana,2022-08-09T12:00:00,23.8,23.8,11,44.67,0,0,,0,0,32.4,10.5,138,1021.9,27.6,10.3,847,3,8,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T13:00:00,24.7,24.7,11.9,44.53,0,0,,0,0,37.4,7.5,101,1020.9,27.6,10.7,870,3.1,9,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T14:00:00,28.5,27.7,10.9,33.34,0,0,,0,0,21.7,10.6,72,1019.1,10,49.8,860,3.1,9,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-09T15:00:00,26,26,11.8,41.26,0,0,,0,0,37.4,12.4,129,1019.9,27.6,11.3,858,3.1,9,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T16:00:00,26.4,26.4,10,35.55,0,0,,0,0,38.2,18.8,140,1019.9,27.4,10,707,2.5,7,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T17:00:00,30,28.6,9.4,27.8,0,0,,0,0,28.9,14.5,100,1018.1,10,64.7,104,0.4,1,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-09T18:00:00,25.9,25.9,9,34.49,0,0,,0,0,37.8,19.7,121,1019.9,27.5,10,308,1.1,3,,Partially cloudy,partly-cloudy-day,"11331099999,14014099999,E3154,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-09T19:00:00,25,25,8.9,36.05,0,0,,0,0,36.7,19,117,1019.9,27.4,10,26,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T20:00:00,23.6,23.6,9,39.49,0,0,,0,0,34.6,19.7,96,1021,26.4,10.6,11,0,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-09T21:00:00,22.5,22.5,9.9,44.66,0,0,,0,0,27,20.1,105,1021.9,26.3,10.7,5,0,0,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T22:00:00,21.2,21.2,10.9,51.89,0,0,,0,0,19.8,16.9,109,1022,5.3,10.7,,,,,Clear,clear-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-09T23:00:00,22,22,10.3,47.69,0,0,,0,0,11,3.7,60,1021.8,10,50,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-10T00:00:00,18.9,18.9,10.9,59.67,0,0,,0,0,14.8,5.5,18,1023.1,0,10,,,,,Clear,clear-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T01:00:00,18.2,18.2,10.9,62.64,0,0,,0,0,12.6,7.4,305,1023.1,0,10,,,,,Clear,clear-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T02:00:00,18.8,18.8,10.6,59.22,0,0,,0,0,3.7,0.1,310,1022.2,0,54.9,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-10T03:00:00,16.2,16.2,10.1,67.17,0,0,,0,0,8.6,5.5,307,1023.1,30,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T04:00:00,15.3,15.3,10,70.82,0,0,,0,0,7.6,5.2,314,1023.1,0,10,,,,,Clear,clear-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T05:00:00,16.8,16.8,10.6,67,0,0,,0,0,7.2,3.6,349,1022.3,0,50,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-10T06:00:00,14.6,14.6,9.8,72.92,0,0,,0,0,4.7,1.9,42,1023.1,30,10.7,5,0,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-10T07:00:00,15.6,15.6,10.9,73.52,0,0,,0,0,5,0.3,5,1023.1,10,10.6,109,0.4,1,,Clear,clear-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T08:00:00,19.8,19.8,11.3,58.22,0,0,,0,0,3.7,0.3,58,1022.5,0.2,49.8,294,1.1,3,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-10T09:00:00,20.4,20.4,10.9,54.63,0,0,,0,0,8.6,7,306,1023,27.6,10.3,482,1.7,5,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-10T10:00:00,22,22,10.1,46.73,0,0,,0,0,17.3,5.2,89,1023.1,29.6,10.6,643,2.3,6,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T11:00:00,26.2,26.2,9.8,35.81,0,0,,0,0,28.6,14.3,69,1021.2,0.1,50,779,2.8,8,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-10T12:00:00,23.8,23.8,9.2,39.37,0,0,,0,0,36.4,13.6,130,1022,29.6,10.7,865,3.1,9,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-10T13:00:00,24.7,24.7,9.3,37.58,0,0,,0,0,38.9,18.6,117,1021.9,29.6,10.7,893,3.2,9,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-10T14:00:00,27.5,27,10.6,34.92,0,0,,0,0,28.9,10.8,81,1019.9,30.7,49.8,900,3.2,9,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-10T15:00:00,25.6,25.6,10,37.27,0,0,,0,0,38.9,21.7,132,1020.9,50.7,11.3,849,3.1,8,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-10T16:00:00,24.8,24.8,10.8,41.43,0,0,,0,0,38.2,22.4,101,1021,49.2,10,195,0.7,2,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T17:00:00,24.4,24.4,11,42.74,0,0,,0,0,36.4,24.1,120,1021,50,10,105,0.4,1,,Partially cloudy,partly-cloudy-day,"E3154,14012099999,LJLJ"
Ljubljana,2022-08-10T18:00:00,24.1,24.1,11,43.47,0,0,,0,0,40.7,22.3,100,1020,50,10,88,0.3,1,,Partially cloudy,partly-cloudy-day,"E3154,14012099999,LJLJ"
Ljubljana,2022-08-10T19:00:00,22.9,22.9,10,43.95,0,0,,0,0,35.6,20.5,120,1020,50,10,28,0.1,0,,Partially cloudy,partly-cloudy-day,"E3154,14012099999,LJLJ"
Ljubljana,2022-08-10T20:00:00,21.1,21.1,10,48.79,0,0,,0,0,28.4,9.4,114.9,1020,25,10,11,0,0,,Partially cloudy,partly-cloudy-day,"E3154,14012099999,LJLJ"
Ljubljana,2022-08-10T21:00:00,20.8,20.8,9.1,47.32,0,0,,0,0,18.4,12.9,106,1021.1,25.9,11.1,5,0,0,,Partially cloudy,partly-cloudy-night,"14219099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-10T22:00:00,20.1,20.1,9.9,51.83,0,0,,0,0,12.6,10.5,104,1021.9,27.6,10.7,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-10T23:00:00,20.6,20.6,11.1,54.63,0,0,,0,0,10.9,0.1,58,1021.1,30,54.8,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-11T00:00:00,18.1,18.1,10.9,63.04,0,0,,0,0,9.7,3.8,12,1022,28.3,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-11T01:00:00,17.6,17.6,10.1,61.42,0,0,,0,0,9,8.8,301,1022.1,27.5,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-11T02:00:00,17.6,17.6,9.8,60.3,0,0,,0,0,3.8,0.1,297,1021,10,54.8,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-11T03:00:00,15.8,15.8,10,68.36,0,0,,0,0,5.8,7.4,275,1021.2,27.5,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-11T04:00:00,15.4,15.4,10,70.31,0,0,,0,0,4,5.4,283,1021.2,30,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-11T05:00:00,15.1,15.1,10.6,74.67,0,0,,0,0,0.2,0.2,308,1021,10,49.9,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-11T06:00:00,14.3,14.3,8.9,69.91,0,0,,0,0,4.7,1.9,19,1021.2,28.2,10.7,5,0,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-11T07:00:00,15.8,15.8,10.7,71.44,0,0,,0,0,11.2,1.9,20,1021.1,27.6,11,100,0.4,1,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-11T08:00:00,16.6,16.6,10.8,68.85,0,0,,0,0,3.8,0.1,70,1021.2,29.7,49.8,297,1.1,3,,Partially cloudy,partly-cloudy-day,"14014099999,E3154,14118099999,14006099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-11T09:00:00,19.5,19.5,10.8,57.11,0,0,,0,0,6.8,1.9,64,1021,27.6,10.7,478,1.7,5,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-11T10:00:00,21.3,21.3,10.8,51.07,0,0,,0,0,12.6,2.1,71,1021,27.6,10.7,650,2.3,7,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-11T11:00:00,25.4,25.4,10.3,38.61,0,0,,0,0,11,3.7,140,1019.4,10,50,889,3.2,9,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-11T12:00:00,23.6,23.6,8.9,39.12,0,0,,0,0,27.7,11.9,129,1019.9,29.6,10.7,264,1,3,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
